,File,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,Project,Version,index
0,/sise/home/machadob/repo_mining/apache_repos/activemq-artemis/artemis-boot/src/main/java/org/apache/activemq/artemis/boot/artemis.java,False,1.0,0.0,4.0,0.0,0.0,98.0,0.6666666666666666,3.0,1.0,609.0,37.0,345.0,109.0,954.0,146.0,6859.092629171537,58.55504587155964,401634.4835384159,0.0,5.0,8.0,17.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,17.0,9.0,0.0,activemq-artemis,2.17.0,19
2,/sise/home/machadob/repo_mining/apache_repos/activemq-artemis/artemis-cdi-client/src/main/java/org/apache/artemis/client/cdi/configuration/defaultartemisclientconfigurationimpl.java,False,6.0,0.0,11.0,0.0,1.0,49.0,0.1818181818181818,0.0,0.0,196.0,24.0,113.0,45.0,309.0,69.0,1887.5340571444544,30.133333333333333,56877.69292195289,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,activemq-artemis,2.17.0,19
3,/sise/home/machadob/repo_mining/apache_repos/activemq-artemis/artemis-cdi-client/src/main/java/org/apache/artemis/client/cdi/extension/artemisclientconfigbean.java,False,0.0,0.0,11.0,0.0,0.0,40.0,-1.0,0.0,3.0,227.0,23.0,137.0,53.0,364.0,76.0,2274.245614893465,29.72641509433962,67605.1691748048,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,activemq-artemis,2.17.0,19
4,/sise/home/machadob/repo_mining/apache_repos/activemq-artemis/artemis-cdi-client/src/main/java/org/apache/artemis/client/cdi/extension/artemisembeddedserverconfigbean.java,False,0.0,0.0,11.0,0.0,0.0,42.0,-1.0,0.0,4.0,305.0,24.0,186.0,74.0,491.0,98.0,3247.822533460568,30.16216216216216,97961.349928162,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,activemq-artemis,2.17.0,19
5,/sise/home/machadob/repo_mining/apache_repos/activemq-artemis/artemis-cdi-client/src/main/java/org/apache/artemis/client/cdi/extension/artemisextension.java,False,2.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,3.0,178.0,23.0,98.0,42.0,276.0,65.0,1662.1735163958533,26.83333333333333,44601.65602328873,4.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,activemq-artemis,2.17.0,19
6,/sise/home/machadob/repo_mining/apache_repos/activemq-artemis/artemis-cdi-client/src/main/java/org/apache/artemis/client/cdi/factory/connectionfactoryprovider.java,False,3.0,0.0,2.0,0.0,0.0,50.0,0.0,2.0,8.0,346.0,29.0,223.0,87.0,569.0,116.0,3902.191186227588,37.16666666666666,145031.43908812536,5.0,3.0,6.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,activemq-artemis,2.17.0,19
8,/sise/home/machadob/repo_mining/apache_repos/activemq-artemis/artemis-cdi-client/src/test/java/org/apache/activemq/artemis/cdi/bootstrap/cdibootstrapproducertest.java,False,1.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,3.0,186.0,19.0,126.0,63.0,312.0,82.0,1983.5562254408424,19.0,37687.56828337601,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,activemq-artemis,2.17.0,19
9,/sise/home/machadob/repo_mining/apache_repos/activemq-artemis/artemis-cdi-client/src/test/java/org/apache/activemq/artemis/cdi/bootstrap/cdibootstraptest.java,False,0.0,0.0,1.0,0.0,0.0,5.0,-1.0,1.0,1.0,229.0,21.0,165.0,81.0,394.0,102.0,2628.935584736769,21.38888888888889,56230.011117980896,3.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,activemq-artemis,2.17.0,19
10,/sise/home/machadob/repo_mining/apache_repos/activemq-artemis/artemis-cdi-client/src/test/java/org/apache/activemq/artemis/cdi/bootstrap/cdiproducers.java,False,0.0,0.0,1.0,0.0,0.0,5.0,-1.0,1.0,0.0,47.0,12.0,35.0,20.0,82.0,32.0,410.0,10.5,4305.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,activemq-artemis,2.17.0,19
11,/sise/home/machadob/repo_mining/apache_repos/activemq-artemis/artemis-cli/src/main/java/org/apache/activemq/artemis/cli/artemis.java,True,0.0,0.0,8.0,0.0,0.0,108.0,-1.0,9.0,42.0,1216.0,45.0,826.0,185.0,2042.0,230.0,16020.490684028417,100.45945945945944,1609409.8343928005,5.0,2.0,4.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,activemq-artemis,2.17.0,19
12,/sise/home/machadob/repo_mining/apache_repos/activemq-artemis/artemis-cli/src/main/java/org/apache/activemq/artemis/cli/commands/abstractaction.java,False,0.0,0.0,0.0,0.0,0.0,5.0,-1.0,1.0,0.0,204.0,26.0,146.0,48.0,350.0,74.0,2173.308677970133,39.54166666666666,85936.247308069,3.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,activemq-artemis,2.17.0,19
13,/sise/home/machadob/repo_mining/apache_repos/activemq-artemis/artemis-cli/src/main/java/org/apache/activemq/artemis/cli/commands/action.java,False,0.0,0.0,0.0,2.0,0.0,8.0,-1.0,1.0,1.0,41.0,16.0,29.0,25.0,70.0,41.0,375.02864032326585,9.28,3480.265782199907,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,activemq-artemis,2.17.0,19
14,/sise/home/machadob/repo_mining/apache_repos/activemq-artemis/artemis-cli/src/main/java/org/apache/activemq/artemis/cli/commands/actionabstract.java,False,6.0,1.0,8.0,3.0,1.0,107.0,0.3,0.0,8.0,575.0,41.0,320.0,117.0,895.0,158.0,6536.883769618507,56.06837606837607,366512.4575102343,1.0,2.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,activemq-artemis,2.17.0,19
15,/sise/home/machadob/repo_mining/apache_repos/activemq-artemis/artemis-cli/src/main/java/org/apache/activemq/artemis/cli/commands/actioncontext.java,False,3.0,3.0,3.0,0.0,0.0,16.0,0.0,49.0,0.0,74.0,16.0,48.0,16.0,122.0,32.0,610.0,24.0,14640.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,activemq-artemis,2.17.0,19
16,/sise/home/machadob/repo_mining/apache_repos/activemq-artemis/artemis-cli/src/main/java/org/apache/activemq/artemis/cli/commands/configurable.java,False,5.0,1.0,0.0,2.0,2.0,91.0,0.375,0.0,7.0,603.0,35.0,351.0,130.0,954.0,165.0,7027.471392390507,47.25,332048.0232904515,2.0,2.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,4.0,0.0,activemq-artemis,2.17.0,19
