,File,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,Project,Version,index
0,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/jdbc/util/datasourcepopulator.java,False,4.0,0.0,5.0,0.0,0.0,107.0,0.1666666666666666,4.0,1.0,427.0,42.0,259.0,104.0,686.0,146.0,4932.219647391692,52.29807692307692,257945.60252080203,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,attic-rave,0.17,72
1,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/jdbc/util/sqlfileparser.java,False,5.0,0.0,2.0,0.0,0.0,112.0,0.0,1.0,1.0,470.0,41.0,257.0,91.0,727.0,132.0,5121.274524773596,57.8956043956044,296499.283887579,1.0,3.0,5.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,attic-rave,0.17,72
2,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/model/modelconverter.java,False,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,2.0,0.0,28.0,14.0,19.0,14.0,47.0,28.0,225.94568133670737,9.5,2146.48397269872,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,attic-rave,0.17,72
3,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/model/staticcontent.java,False,4.0,0.0,7.0,0.0,0.0,33.0,0.0,2.0,0.0,133.0,22.0,74.0,26.0,207.0,48.0,1156.0872376492796,31.307692307692307,36194.4235171736,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,attic-rave,0.17,72
4,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/persistence/impl/translatedh2exception.java,False,3.0,1.0,3.0,0.0,0.0,20.0,0.0,3.0,0.0,63.0,21.0,32.0,17.0,95.0,38.0,498.5531137771406,19.764705882352946,9853.755660536426,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,attic-rave,0.17,72
5,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/persistence/basicentity.java,False,0.0,0.0,0.0,0.0,0.0,7.0,-1.0,1.0,0.0,16.0,10.0,10.0,9.0,26.0,19.0,110.44611534953322,5.555555555555555,613.5895297196289,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,attic-rave,0.17,72
7,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/persistence/jpa/populatedlocalcontainerentitymanagerfactory.java,False,3.0,0.0,2.0,1.0,0.0,31.0,0.6666666666666666,1.0,1.0,130.0,26.0,76.0,45.0,206.0,71.0,1266.8479066179646,21.95555555555556,27814.34959418998,2.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,2.0,0.0,attic-rave,0.17,72
8,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/persistence/jpa/impl/h2openjpadialect.java,False,1.0,0.0,1.0,0.0,0.0,34.0,0.0,1.0,1.0,140.0,26.0,89.0,45.0,229.0,71.0,1408.2920903665722,25.711111111111112,36208.75441231387,4.0,3.0,2.0,22.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,32.0,1.0,0.0,attic-rave,0.17,72
9,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/persistence/jpa/util/jpautil.java,False,2.0,0.0,4.0,0.0,0.0,82.0,1.0,3.0,0.0,241.0,31.0,144.0,76.0,385.0,107.0,2595.4647897644413,29.36842105263158,76224.70277308201,2.0,3.0,3.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,9.0,0.0,attic-rave,0.17,72
13,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/service/impl/defaultlockservice.java,False,2.0,0.0,4.0,0.0,0.0,21.0,0.0,0.0,0.0,349.0,37.0,202.0,70.0,551.0,107.0,3714.548309507032,53.385714285714286,198303.81475182532,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,attic-rave,0.17,72
14,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/service/impl/defaultstaticcontentfetcherservice.java,False,4.0,0.0,6.0,0.0,0.0,71.0,0.0,1.0,2.0,417.0,34.0,238.0,88.0,655.0,122.0,4539.632956103691,45.97727272727273,208719.94250449468,1.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,attic-rave,0.17,72
15,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/synchronization/synchronizingaspect.java,False,8.0,0.0,3.0,0.0,0.0,122.0,0.1538461538461538,1.0,1.0,941.0,39.0,612.0,146.0,1553.0,185.0,11696.235408181832,81.73972602739725,956047.0778167258,2.0,1.0,5.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,attic-rave,0.17,72
16,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/util/collectionutils.java,False,0.0,0.0,0.0,0.0,0.0,17.0,-1.0,1.0,0.0,318.0,34.0,193.0,72.0,511.0,106.0,3437.967352281795,45.56944444444444,156666.262261619,1.0,3.0,3.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.0,9.0,0.0,attic-rave,0.17,72
17,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/util/overridablepropertyplaceholderconfigurer.java,False,3.0,0.0,4.0,0.0,0.0,42.0,0.4,2.0,0.0,225.0,32.0,135.0,60.0,360.0,92.0,2348.482304180525,36.0,84545.3629504989,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,attic-rave,0.17,72
18,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/test/java/org/apache/rave/exception/duplicateitemexceptiontest.java,False,1.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,0.0,116.0,23.0,58.0,29.0,174.0,52.0,991.87651095655,23.0,22813.15975200065,2.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,attic-rave,0.17,72
19,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/test/java/org/apache/rave/exception/notsupportedexceptiontest.java,False,1.0,0.0,4.0,0.0,0.0,41.0,0.5,0.0,0.0,196.0,23.0,88.0,32.0,284.0,55.0,1641.9061586410037,31.625,51925.282267021736,2.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,attic-rave,0.17,72
20,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/test/java/org/apache/rave/jdbc/util/datasourcepopulatortest.java,False,7.0,1.0,8.0,0.0,0.0,116.0,0.0,0.0,1.0,760.0,29.0,444.0,93.0,1204.0,122.0,8344.607754425715,69.2258064516129,577662.2013225027,2.0,1.0,9.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,attic-rave,0.17,72
21,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/test/java/org/apache/rave/persistence/impl/translatedh2exceptiontest.java,False,4.0,0.0,4.0,0.0,0.0,27.0,0.0,0.0,1.0,109.0,20.0,60.0,36.0,169.0,56.0,981.4429818277353,16.666666666666668,16357.383030462252,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,attic-rave,0.17,72
22,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/test/java/org/apache/rave/persistence/jpa/populatedlocalcontainerentitymanagerfactorytest.java,False,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,196.0,18.0,121.0,46.0,317.0,64.0,1902.0,23.67391304347826,45027.782608695656,3.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,attic-rave,0.17,72
23,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/test/java/org/apache/rave/persistence/jpa/impl/h2openjpadialecttest.java,False,1.0,0.0,4.0,0.0,0.0,28.0,0.0,0.0,3.0,199.0,18.0,124.0,50.0,323.0,68.0,1966.25049772386,22.32,43886.71110919655,3.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,attic-rave,0.17,72
24,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/test/java/org/apache/rave/persistence/jpa/util/jpautiltest.java,False,1.0,0.0,8.0,0.0,0.0,64.0,0.5555555555555556,0.0,1.0,368.0,25.0,219.0,78.0,587.0,103.0,3924.975809456549,35.09615384615385,137751.55485111926,2.0,1.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,attic-rave,0.17,72
25,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/test/java/org/apache/rave/service/impl/defaultlockservicetest.java,False,4.0,0.0,11.0,0.0,0.0,87.0,0.0,0.0,1.0,507.0,37.0,311.0,93.0,818.0,130.0,5744.296871057276,61.86559139784946,355374.3230927746,1.0,1.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,attic-rave,0.17,72
26,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/test/java/org/apache/rave/service/impl/defaultstaticcontentfetcherservicetest.java,False,19.0,0.0,9.0,0.0,0.0,134.0,0.0,0.0,4.0,990.0,28.0,593.0,121.0,1583.0,149.0,11427.943767891602,68.61157024793388,784089.1666201329,2.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,attic-rave,0.17,72
27,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/test/java/org/apache/rave/synchronization/synchronizingaspecttest.java,False,2.0,0.0,4.0,0.0,0.0,22.0,0.3333333333333333,3.0,0.0,749.0,32.0,457.0,110.0,1206.0,142.0,8622.595026122646,66.47272727272727,573167.4075546253,2.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,attic-rave,0.17,72
