,File,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,Project,Version,index
0,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons-args/src/main/java/org/apache/aurora/common/args/arg.java,False,5.0,0.0,7.0,0.0,0.0,79.0,0.2,58.0,0.0,205.0,31.0,135.0,60.0,340.0,91.0,2212.650177667557,34.875,77166.17494615604,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,0.0,attic-aurora,rel_0.17.0,61
4,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons-args/src/main/java/org/apache/aurora/common/args/apt/cmdlineprocessor.java,False,2.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,2345.0,46.0,1567.0,348.0,3912.0,394.0,33729.466717713345,103.566091954023,3493229.0516468585,1.0,2.0,4.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,attic-aurora,rel_0.17.0,61
5,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons-args/src/main/java/org/apache/aurora/common/args/apt/configuration.java,False,5.0,0.0,2.0,0.0,0.0,46.0,0.0,0.0,0.0,1657.0,50.0,925.0,205.0,2582.0,255.0,20641.42057396957,112.8048780487805,2328452.9306002264,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,attic-aurora,rel_0.17.0,61
6,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/application/lifecycle.java,False,4.0,0.0,4.0,0.0,0.0,53.0,0.0,17.0,1.0,161.0,28.0,73.0,38.0,234.0,66.0,1414.388223929878,26.894736842105264,38039.59907516672,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,17.0,1.0,attic-aurora,rel_0.17.0,61
7,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/application/shutdownregistry.java,False,3.0,0.0,2.0,0.0,1.0,41.0,0.0,2.0,0.0,194.0,34.0,117.0,55.0,311.0,89.0,2013.953097030549,36.16363636363637,72831.86745443207,2.0,2.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,33.0,1.0,attic-aurora,rel_0.17.0,61
8,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/base/consumers.java,False,1.0,0.0,3.0,0.0,0.0,47.0,0.75,8.0,1.0,167.0,23.0,97.0,38.0,264.0,61.0,1565.714657116602,29.355263157894736,45961.96578983078,1.0,1.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.0,0.0,attic-aurora,rel_0.17.0,61
11,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/base/morepreconditions.java,False,1.0,0.0,4.0,0.0,0.0,51.0,0.8,32.0,0.0,131.0,21.0,92.0,32.0,223.0,53.0,1277.3262613675936,30.1875,38559.28651503423,1.0,1.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.0,0.0,attic-aurora,rel_0.17.0,61
12,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/collections/iterables2.java,False,4.0,0.0,5.0,0.0,0.0,58.0,0.2857142857142857,0.0,0.0,354.0,33.0,196.0,55.0,550.0,88.0,3552.687390250514,58.8,208898.01854673025,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,attic-aurora,rel_0.17.0,61
13,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/collections/pair.java,False,2.0,0.0,9.0,0.0,0.0,70.0,0.2222222222222222,18.0,1.0,234.0,31.0,134.0,45.0,368.0,76.0,2299.23732494724,46.15555555555556,106122.57608700928,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,attic-aurora,rel_0.17.0,61
14,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/inject/bindings.java,False,1.0,0.0,2.0,0.0,0.0,31.0,-1.0,2.0,1.0,361.0,32.0,221.0,59.0,582.0,91.0,3787.5364805956415,59.932203389830505,226995.4067014608,2.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,attic-aurora,rel_0.17.0,61
