,File,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,Project,Version,index
0,/sise/home/machadob/repo_mining/apache_repos/hudi/hudi-aws/src/main/java/org/apache/hudi/aws/cloudwatch/cloudwatchreporter.java,False,8.0,0.0,8.0,0.0,0.0,52.0,0.0,0.0,1.0,1027.0,44.0,643.0,181.0,1670.0,225.0,13049.014589332452,78.15469613259668,1019841.7700590986,1.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,hudi,release-0.11.0-rc1,371
1,/sise/home/machadob/repo_mining/apache_repos/hudi/hudi-aws/src/main/java/org/apache/hudi/aws/credentials/hoodieawscredentialsproviderfactory.java,False,0.0,0.0,1.0,0.0,0.0,16.0,-1.0,4.0,1.0,88.0,18.0,55.0,25.0,143.0,43.0,775.9558599224,19.8,15363.92602646352,3.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,hudi,release-0.11.0-rc1,371
2,/sise/home/machadob/repo_mining/apache_repos/hudi/hudi-aws/src/main/java/org/apache/hudi/aws/credentials/hoodieconfigawscredentialsprovider.java,False,2.0,0.0,3.0,0.0,0.0,26.0,0.5,1.0,3.0,176.0,29.0,127.0,54.0,303.0,83.0,1931.6369476981183,34.101851851851855,65872.39702196454,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,hudi,release-0.11.0-rc1,371
3,/sise/home/machadob/repo_mining/apache_repos/hudi/hudi-aws/src/main/java/org/apache/hudi/aws/sync/awsgluecatalogsyncclient.java,True,5.0,0.0,22.0,0.0,0.0,302.0,0.3333333333333333,1.0,5.0,2180.0,42.0,1421.0,314.0,3601.0,356.0,30521.11608491,95.03503184713377,2900575.239139488,4.0,2.0,8.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,hudi,release-0.11.0-rc1,371
4,/sise/home/machadob/repo_mining/apache_repos/hudi/hudi-aws/src/main/java/org/apache/hudi/aws/sync/awsgluecatalogsynctool.java,False,0.0,0.0,3.0,0.0,0.0,27.0,-1.0,0.0,3.0,178.0,24.0,123.0,48.0,301.0,72.0,1857.147425434136,30.75,57107.28333209968,5.0,2.0,3.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,hudi,release-0.11.0-rc1,371
5,/sise/home/machadob/repo_mining/apache_repos/hudi/hudi-aws/src/main/java/org/apache/hudi/aws/transaction/lock/dynamodbbasedlockprovider.java,False,7.0,0.0,6.0,0.0,0.0,125.0,0.0,1.0,5.0,1037.0,41.0,649.0,190.0,1686.0,231.0,13238.048883827472,70.02368421052631,926976.9546046451,3.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,hudi,release-0.11.0-rc1,371
6,/sise/home/machadob/repo_mining/apache_repos/hudi/hudi-aws/src/main/java/org/apache/hudi/aws/utils/s3utils.java,False,0.0,0.0,1.0,0.0,0.0,5.0,-1.0,0.0,0.0,24.0,14.0,14.0,12.0,38.0,26.0,178.61670928936152,8.166666666666666,1458.703125863119,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,hudi,release-0.11.0-rc1,371
7,/sise/home/machadob/repo_mining/apache_repos/hudi/hudi-aws/src/main/java/org/apache/hudi/config/hoodieawsconfig.java,False,1.0,0.0,12.0,0.0,0.0,53.0,0.0,1.0,1.0,463.0,27.0,290.0,100.0,753.0,127.0,5262.479569139441,39.15,206026.0751318091,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,hudi,release-0.11.0-rc1,371
8,/sise/home/machadob/repo_mining/apache_repos/hudi/hudi-aws/src/main/java/org/apache/hudi/config/hoodiemetricscloudwatchconfig.java,False,1.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,264.0,27.0,165.0,79.0,429.0,106.0,2886.277875007612,28.196202531645568,81382.07552632222,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,hudi,release-0.11.0-rc1,371
9,/sise/home/machadob/repo_mining/apache_repos/hudi/hudi-aws/src/test/java/org/apache/hudi/aws/testhoodieawscredentialsproviderfactory.java,False,0.0,0.0,1.0,0.0,0.0,12.0,-1.0,0.0,3.0,133.0,17.0,88.0,40.0,221.0,57.0,1289.068693130408,18.7,24105.58456153863,4.0,1.0,8.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,hudi,release-0.11.0-rc1,371
