,File,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,Project,Version,index
0,/sise/home/machadob/repo_mining/apache_repos/commons-lang/src/main/java/org/apache/commons/lang3/annotationutils.java,False,2.0,0.0,5.0,0.0,0.0,281.0,0.4166666666666667,2.0,6.0,1207.0,54.0,521.0,119.0,1728.0,173.0,12847.03757735626,118.21008403361344,1518649.391602273,2.0,5.0,6.0,17.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,8.0,0.0,commons-lang,LANG_3_7_RC1,188
1,/sise/home/machadob/repo_mining/apache_repos/commons-lang/src/main/java/org/apache/commons/lang3/archutils.java,False,1.0,0.0,2.0,0.0,0.0,84.0,0.1818181818181818,2.0,3.0,356.0,28.0,176.0,71.0,532.0,99.0,3526.817721882352,34.70422535211268,122395.4769960298,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,commons-lang,LANG_3_7_RC1,188
2,/sise/home/machadob/repo_mining/apache_repos/commons-lang/src/main/java/org/apache/commons/lang3/arrayutils.java,False,20.0,20.0,315.0,0.0,0.0,5523.0,0.53125,36.0,7.0,17354.0,60.0,7632.0,243.0,24986.0,303.0,205963.94515105512,942.2222222222222,194063806.09788305,1.0,3.0,1.0,10.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,0.0,commons-lang,LANG_3_7_RC1,188
3,/sise/home/machadob/repo_mining/apache_repos/commons-lang/src/main/java/org/apache/commons/lang3/bitfield.java,False,2.0,0.0,18.0,0.0,0.0,161.0,0.0,1.0,0.0,293.0,25.0,115.0,33.0,408.0,58.0,2390.056246012049,43.56060606060606,104112.29859522186,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,commons-lang,LANG_3_7_RC1,188
4,/sise/home/machadob/repo_mining/apache_repos/commons-lang/src/main/java/org/apache/commons/lang3/booleanutils.java,False,0.0,0.0,41.0,0.0,0.0,638.0,-1.0,5.0,3.0,1846.0,46.0,779.0,111.0,2625.0,157.0,19148.37946584052,161.4144144144144,3090824.458463645,0.0,4.0,0.0,9.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,commons-lang,LANG_3_7_RC1,188
5,/sise/home/machadob/repo_mining/apache_repos/commons-lang/src/main/java/org/apache/commons/lang3/charencoding.java,False,6.0,6.0,1.0,0.0,0.0,49.0,0.0,1.0,0.0,102.0,22.0,50.0,32.0,152.0,54.0,874.7429003288473,17.1875,15034.643599402065,0.0,3.0,1.0,11.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,9.0,0.0,commons-lang,LANG_3_7_RC1,188
6,/sise/home/machadob/repo_mining/apache_repos/commons-lang/src/main/java/org/apache/commons/lang3/charrange.java,False,3.0,0.0,3.0,0.0,0.0,89.0,0.4,0.0,1.0,616.0,45.0,262.0,67.0,878.0,112.0,5976.857621566576,87.98507462686567,525874.263867686,0.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,commons-lang,LANG_3_7_RC1,188
7,/sise/home/machadob/repo_mining/apache_repos/commons-lang/src/main/java/org/apache/commons/lang3/charsequenceutils.java,False,1.0,0.0,2.0,0.0,0.0,176.0,0.875,2.0,0.0,609.0,39.0,274.0,46.0,883.0,85.0,5659.492196609592,116.15217391304348,657362.3218801097,0.0,6.0,3.0,15.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,47.0,8.0,0.0,commons-lang,LANG_3_7_RC1,188
8,/sise/home/machadob/repo_mining/apache_repos/commons-lang/src/main/java/org/apache/commons/lang3/charset.java,False,8.0,5.0,5.0,0.0,0.0,165.0,0.25,4.0,3.0,522.0,45.0,256.0,73.0,778.0,118.0,5354.696292403512,78.9041095890411,422507.5430718388,0.0,3.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,29.0,2.0,0.0,commons-lang,LANG_3_7_RC1,188
9,/sise/home/machadob/repo_mining/apache_repos/commons-lang/src/main/java/org/apache/commons/lang3/charsetutils.java,False,0.0,0.0,6.0,0.0,0.0,155.0,-1.0,2.0,3.0,451.0,35.0,204.0,45.0,655.0,80.0,4140.8629021512215,79.33333333333333,328508.4569039969,2.0,4.0,4.0,13.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,31.0,9.0,0.0,commons-lang,LANG_3_7_RC1,188
