,File,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,Project,Version,index
0,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/jdbc/util/datasourcepopulator.java,False,4.0,0.0,5.0,0.0,0.0,107.0,0.1666666666666666,4.0,1.0,427.0,42.0,259.0,104.0,686.0,146.0,4932.219647391692,52.29807692307692,257945.60252080203,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,attic-rave,0.15,70
1,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/jdbc/util/sqlfileparser.java,False,5.0,0.0,2.0,0.0,0.0,112.0,0.0,1.0,1.0,470.0,41.0,257.0,91.0,727.0,132.0,5121.274524773596,57.8956043956044,296499.283887579,1.0,3.0,5.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,attic-rave,0.15,70
2,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/model/modelconverter.java,False,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,2.0,0.0,28.0,14.0,19.0,14.0,47.0,28.0,225.94568133670737,9.5,2146.48397269872,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,attic-rave,0.15,70
3,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/model/staticcontent.java,False,4.0,0.0,7.0,0.0,0.0,33.0,0.0,2.0,0.0,133.0,22.0,74.0,26.0,207.0,48.0,1156.0872376492796,31.307692307692307,36194.4235171736,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,attic-rave,0.15,70
4,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/persistence/impl/translatedh2exception.java,False,3.0,1.0,3.0,0.0,0.0,20.0,0.0,3.0,0.0,63.0,21.0,32.0,17.0,95.0,38.0,498.5531137771406,19.764705882352946,9853.755660536426,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,attic-rave,0.15,70
5,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/persistence/basicentity.java,False,0.0,0.0,0.0,0.0,0.0,7.0,-1.0,1.0,0.0,16.0,10.0,10.0,9.0,26.0,19.0,110.44611534953322,5.555555555555555,613.5895297196289,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,attic-rave,0.15,70
7,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/persistence/jpa/populatedlocalcontainerentitymanagerfactory.java,False,3.0,0.0,2.0,1.0,0.0,31.0,0.6666666666666666,1.0,1.0,130.0,26.0,76.0,45.0,206.0,71.0,1266.8479066179646,21.95555555555556,27814.34959418998,2.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,2.0,0.0,attic-rave,0.15,70
8,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/persistence/jpa/impl/h2openjpadialect.java,False,1.0,0.0,1.0,0.0,0.0,34.0,0.0,1.0,1.0,140.0,26.0,89.0,45.0,229.0,71.0,1408.2920903665722,25.711111111111112,36208.75441231387,4.0,3.0,2.0,22.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,32.0,1.0,0.0,attic-rave,0.15,70
9,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/persistence/jpa/util/jpautil.java,False,2.0,0.0,4.0,0.0,0.0,82.0,1.0,3.0,0.0,241.0,31.0,144.0,76.0,385.0,107.0,2595.4647897644413,29.36842105263158,76224.70277308201,2.0,3.0,3.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,9.0,0.0,attic-rave,0.15,70
13,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/service/impl/defaultlockservice.java,False,2.0,0.0,4.0,0.0,0.0,21.0,0.0,0.0,0.0,349.0,37.0,202.0,70.0,551.0,107.0,3714.548309507032,53.385714285714286,198303.81475182532,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,attic-rave,0.15,70
14,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/service/impl/defaultstaticcontentfetcherservice.java,False,4.0,0.0,6.0,0.0,0.0,71.0,0.0,1.0,2.0,417.0,34.0,238.0,88.0,655.0,122.0,4539.632956103691,45.97727272727273,208719.94250449468,1.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,attic-rave,0.15,70
15,/sise/home/machadob/repo_mining/apache_repos/attic-rave/rave-components/rave-commons/src/main/java/org/apache/rave/synchronization/synchronizingaspect.java,False,8.0,0.0,3.0,0.0,0.0,122.0,0.1538461538461538,1.0,1.0,941.0,39.0,612.0,146.0,1553.0,185.0,11696.235408181832,81.73972602739725,956047.0778167258,2.0,1.0,5.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,attic-rave,0.15,70
