,File,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,Project,Version,index
0,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/application/lifecycle.java,False,4.0,0.0,4.0,0.0,0.0,53.0,0.0,18.0,1.0,161.0,28.0,73.0,38.0,234.0,66.0,1414.388223929878,26.894736842105264,38039.59907516672,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,17.0,1.0,attic-aurora,rel_0.20.0,63
1,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/application/shutdownregistry.java,False,3.0,0.0,2.0,0.0,1.0,41.0,0.0,4.0,0.0,194.0,34.0,117.0,55.0,311.0,89.0,2013.953097030549,36.16363636363637,72831.86745443207,2.0,2.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,33.0,1.0,attic-aurora,rel_0.20.0,63
2,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/base/consumers.java,False,1.0,0.0,3.0,0.0,0.0,47.0,0.75,8.0,1.0,167.0,23.0,97.0,38.0,264.0,61.0,1565.714657116602,29.355263157894736,45961.96578983078,1.0,1.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.0,0.0,attic-aurora,rel_0.20.0,63
5,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/base/morepreconditions.java,False,1.0,0.0,4.0,0.0,0.0,51.0,0.8,24.0,0.0,131.0,21.0,92.0,32.0,223.0,53.0,1277.3262613675936,30.1875,38559.28651503423,1.0,1.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.0,0.0,attic-aurora,rel_0.20.0,63
6,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/collections/iterables2.java,False,4.0,0.0,5.0,0.0,0.0,58.0,0.2857142857142857,0.0,0.0,354.0,33.0,196.0,55.0,550.0,88.0,3552.687390250514,58.8,208898.01854673025,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,attic-aurora,rel_0.20.0,63
7,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/collections/pair.java,False,2.0,0.0,9.0,0.0,0.0,70.0,0.2222222222222222,14.0,1.0,234.0,31.0,134.0,45.0,368.0,76.0,2299.23732494724,46.15555555555556,106122.57608700928,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,attic-aurora,rel_0.20.0,63
8,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/inject/bindings.java,False,1.0,0.0,2.0,0.0,0.0,31.0,-1.0,2.0,1.0,361.0,32.0,221.0,59.0,582.0,91.0,3787.5364805956415,59.932203389830505,226995.4067014608,2.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,attic-aurora,rel_0.20.0,63
9,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/inject/timedinterceptor.java,False,1.0,0.0,3.0,0.0,0.0,50.0,0.8,2.0,4.0,275.0,29.0,193.0,89.0,468.0,118.0,3221.076947101342,31.4438202247191,101282.96445464162,2.0,1.0,4.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,attic-aurora,rel_0.20.0,63
10,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/net/inetsocketaddresshelper.java,False,0.0,0.0,2.0,0.0,0.0,45.0,-1.0,3.0,1.0,155.0,28.0,89.0,46.0,244.0,74.0,1515.106621213464,27.08695652173913,41039.62717460818,0.0,2.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,attic-aurora,rel_0.20.0,63
11,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/net/http/handlers/aborthandler.java,False,3.0,1.0,2.0,0.0,0.0,22.0,0.0,1.0,0.0,153.0,20.0,108.0,60.0,261.0,80.0,1650.0232327656015,18.0,29700.418189780827,4.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,attic-aurora,rel_0.20.0,63
12,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/net/http/handlers/contentionprinter.java,False,0.0,0.0,2.0,0.0,0.0,48.0,-1.0,1.0,1.0,385.0,33.0,235.0,105.0,620.0,138.0,4407.285163202466,36.92857142857143,162754.74495540536,1.0,5.0,16.0,19.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,14.0,5.0,0.0,attic-aurora,rel_0.20.0,63
13,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/net/http/handlers/healthhandler.java,False,4.0,2.0,2.0,0.0,0.0,26.0,0.0,1.0,0.0,125.0,21.0,90.0,49.0,215.0,70.0,1317.795848643168,19.285714285714285,25414.634223832523,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,attic-aurora,rel_0.20.0,63
14,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/net/http/handlers/quithandler.java,False,3.0,1.0,2.0,0.0,0.0,23.0,0.0,1.0,0.0,155.0,20.0,109.0,59.0,264.0,79.0,1664.1981175187552,18.47457627118644,30745.355052465136,4.0,1.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,attic-aurora,rel_0.20.0,63
15,/sise/home/machadob/repo_mining/apache_repos/attic-aurora/commons/src/main/java/org/apache/aurora/common/net/http/handlers/threadstackprinter.java,False,0.0,0.0,1.0,0.0,0.0,17.0,-1.0,0.0,0.0,156.0,23.0,101.0,61.0,257.0,84.0,1642.8255776541412,19.040983606557376,31281.01489254565,2.0,3.0,14.0,11.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,attic-aurora,rel_0.20.0,63
