,File,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,Project,Version,index
0,/sise/home/machadob/repo_mining/apache_repos/accumulo/core/src/main/java/org/apache/accumulo/core/bloomfilter/bloomfilter.java,False,3.0,0.0,12.0,0.0,1.0,127.0,0.2307692307692307,1.0,1.0,674.0,50.0,309.0,94.0,983.0,144.0,7048.0362764177935,82.18085106382979,579213.6195247602,1.0,3.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,accumulo,rel_1.7.3,7
1,/sise/home/machadob/repo_mining/apache_repos/accumulo/core/src/main/java/org/apache/accumulo/core/bloomfilter/dynamicbloomfilter.java,False,3.0,0.0,11.0,0.0,1.0,155.0,0.1538461538461538,4.0,3.0,718.0,44.0,359.0,60.0,1077.0,104.0,7216.373576437956,131.63333333333333,949915.3084451164,1.0,4.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,accumulo,rel_1.7.3,7
2,/sise/home/machadob/repo_mining/apache_repos/accumulo/core/src/main/java/org/apache/accumulo/core/bloomfilter/filter.java,False,6.0,0.0,8.0,2.0,0.0,99.0,0.6666666666666666,3.0,1.0,292.0,38.0,136.0,46.0,428.0,84.0,2735.9118569493094,56.17391304347826,153686.87474689164,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,accumulo,rel_1.7.3,7
3,/sise/home/machadob/repo_mining/apache_repos/accumulo/core/src/main/java/org/apache/accumulo/core/gc/thrift/gcmonitorservice.java,False,0.0,0.0,2.0,0.0,0.0,33.0,-1.0,0.0,1.0,5151.0,56.0,2895.0,329.0,8046.0,385.0,69104.7979578949,246.38297872340425,17026245.964945167,1.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,accumulo,rel_1.7.3,7
4,/sise/home/machadob/repo_mining/apache_repos/accumulo/core/src/main/java/org/apache/accumulo/core/gc/thrift/gcstatus.java,False,0.0,0.0,2.0,0.0,0.0,55.0,-1.0,0.0,1.0,2874.0,50.0,1369.0,222.0,4243.0,272.0,34315.1048354252,154.16666666666666,5290245.328794718,1.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,accumulo,rel_1.7.3,7
5,/sise/home/machadob/repo_mining/apache_repos/accumulo/core/src/main/java/org/apache/accumulo/core/gc/thrift/gccyclestats.java,False,0.0,0.0,2.0,0.0,0.0,71.0,-1.0,0.0,1.0,3515.0,52.0,1708.0,262.0,5223.0,314.0,43322.80417146096,169.49618320610688,7343049.952848239,0.0,2.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,accumulo,rel_1.7.3,7
6,/sise/home/machadob/repo_mining/apache_repos/accumulo/core/src/main/java/org/apache/accumulo/core/cli/clientopts.java,True,0.0,0.0,1.0,0.0,0.0,5.0,-1.0,0.0,0.0,1528.0,54.0,952.0,297.0,2480.0,351.0,20969.21150635531,86.54545454545455,1814789.941277296,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,accumulo,rel_1.7.3,7
7,/sise/home/machadob/repo_mining/apache_repos/accumulo/core/src/main/java/org/apache/accumulo/core/cli/help.java,False,1.0,1.0,3.0,2.0,0.0,27.0,0.0,1.0,0.0,149.0,28.0,79.0,41.0,228.0,69.0,1392.7435761454228,26.97560975609756,37570.10720041068,1.0,2.0,3.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,accumulo,rel_1.7.3,7
8,/sise/home/machadob/repo_mining/apache_repos/accumulo/core/src/main/java/org/apache/accumulo/core/cli/batchwriteropts.java,False,5.0,4.0,1.0,0.0,0.0,15.0,0.0,31.0,1.0,169.0,20.0,136.0,65.0,305.0,85.0,1954.8642355219995,20.923076923076923,40901.77477399875,1.0,1.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,accumulo,rel_1.7.3,7
9,/sise/home/machadob/repo_mining/apache_repos/accumulo/core/src/main/java/org/apache/accumulo/core/cli/clientondefaulttable.java,False,1.0,0.0,3.0,0.0,2.0,12.0,0.0,7.0,0.0,54.0,19.0,33.0,21.0,87.0,40.0,463.0077442552005,14.928571428571429,6912.044182095494,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,accumulo,rel_1.7.3,7
