,Project,Version,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,index
737299,archiva,archiva-1.4-M2,False,1.0,0.0,6.0,1.0,0.0,28.0,0.0,0.0,1.0,124.0,20.0,105.0,47.0,229.0,67.0,1389.13,22.34,31033.85,1.0,1.17,1.0,3.5,0.0,0.0,1.5,0.0,0.17,0.0,0.17,0.5,0.5,0.17,0.5,0.17,0.0,0.0,0.0,8.17,1.0,0.0,23
737300,archiva,archiva-1.4-M2,False,13.0,4.0,2.0,0.0,0.0,152.0,0.0,1.0,9.0,1024.0,35.0,732.0,226.0,1756.0,261.0,14097.0,56.68,799038.09,2.67,2.44,6.89,13.11,0.56,2.78,0.67,0.33,0.33,0.33,0.0,2.56,0.11,3.0,0.67,1.0,0.0,0.0,0.0,19.89,2.78,0.0,23
737301,archiva,archiva-1.4-M2,False,8.0,0.0,0.0,0.0,0.0,10.0,-1.0,1.0,0.0,1024.0,35.0,732.0,226.0,1756.0,261.0,14097.0,56.68,799038.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
737302,archiva,archiva-1.4-M2,False,3.0,0.0,6.0,0.0,1.0,45.0,0.83,0.0,0.0,164.0,18.0,89.0,48.0,253.0,66.0,1529.23,16.69,25519.05,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,23
737303,archiva,archiva-1.4-M2,False,3.0,0.0,7.0,0.0,0.0,46.0,0.0,2.0,1.0,214.0,29.0,148.0,55.0,362.0,84.0,2314.02,39.02,90288.81,1.67,1.58,1.33,6.0,0.58,0.75,1.58,0.5,0.0,0.08,0.0,0.17,1.25,1.17,0.08,0.58,0.0,0.0,0.0,7.83,3.0,0.0,23
737304,archiva,archiva-1.4-M2,False,2.0,0.0,8.0,0.0,0.0,198.0,0.22,10.0,1.0,789.0,38.0,463.0,113.0,1252.0,151.0,9062.48,77.85,705510.27,1.63,3.38,6.25,16.63,1.63,3.13,1.38,0.5,0.13,0.63,0.25,2.38,0.5,4.13,1.25,1.5,0.0,0.0,0.0,25.0,1.13,0.5,23
737305,archiva,archiva-1.4-M2,False,1.0,0.0,2.0,0.0,0.0,19.0,0.0,2.0,1.0,94.0,25.0,52.0,24.0,146.0,49.0,819.75,27.08,22201.5,1.0,1.5,1.0,6.0,1.0,2.0,1.0,0.5,0.0,0.0,0.5,0.0,3.0,3.0,1.0,0.5,0.0,0.0,0.0,5.0,9.0,0.0,23
737306,archiva,archiva-1.4-M2,False,0.0,0.0,2.0,2.0,0.0,23.0,-1.0,0.0,1.0,119.0,20.0,76.0,43.0,195.0,63.0,1165.57,17.67,20600.76,1.0,2.5,5.0,8.5,1.0,1.5,0.5,0.0,1.5,0.0,0.0,2.0,0.0,1.5,1.5,1.5,0.0,0.0,0.0,12.5,1.0,0.0,23
737307,archiva,archiva-1.4-M2,False,0.0,0.0,3.0,0.0,0.0,22.0,-1.0,0.0,0.0,121.0,15.0,66.0,33.0,187.0,48.0,1044.39,15.0,15665.82,1.0,1.33,2.33,5.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,2.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,10.0,1.0,0.0,23
737308,archiva,archiva-1.4-M2,False,1.0,0.0,5.0,0.0,1.0,48.0,1.0,0.0,1.0,329.0,23.0,241.0,81.0,570.0,104.0,3819.25,34.22,130679.67,1.4,1.0,4.0,8.2,0.0,2.6,0.0,0.0,0.0,0.0,0.4,3.6,1.6,2.6,0.6,0.0,0.0,0.0,0.0,15.4,1.0,0.0,23
737309,archiva,archiva-1.4-M2,False,3.0,0.0,15.0,0.0,1.0,146.0,0.47,0.0,1.0,979.0,30.0,682.0,128.0,1661.0,158.0,12131.58,79.92,969578.61,1.95,1.32,4.11,8.21,0.21,3.37,0.42,0.0,0.0,0.11,0.0,3.0,0.0,3.42,0.79,0.21,0.0,0.0,0.0,24.26,1.21,0.0,23
737310,archiva,archiva-1.4-M2,False,0.0,0.0,7.0,0.0,0.0,75.0,-1.0,0.0,1.0,569.0,16.0,375.0,49.0,944.0,65.0,5685.12,61.22,348068.28,1.7,1.0,3.2,6.9,0.0,2.1,0.6,0.0,0.0,0.0,0.0,3.7,0.0,2.1,0.0,0.0,0.0,0.0,0.0,15.2,1.3,0.0,23
737311,archiva,archiva-1.4-M2,False,0.0,0.0,2.0,0.0,0.0,22.0,-1.0,0.0,1.0,140.0,15.0,133.0,61.0,273.0,76.0,1705.68,16.35,27892.13,1.0,1.0,2.0,5.33,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.33,0.0,23
737312,archiva,archiva-1.4-M2,False,0.0,0.0,4.0,0.0,0.0,38.0,-1.0,0.0,1.0,281.0,20.0,141.0,47.0,422.0,67.0,2559.89,30.0,76796.69,1.0,2.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.5,0.5,0.0,0.0,0.0,13.5,1.0,0.0,23
737313,archiva,archiva-1.4-M2,False,0.0,0.0,2.0,0.0,0.0,34.0,-1.0,1.0,1.0,117.0,23.0,91.0,38.0,208.0,61.0,1233.59,27.54,33972.51,1.0,2.4,2.4,6.6,1.0,0.8,1.6,0.0,0.6,0.0,0.0,1.6,0.0,1.6,0.8,0.8,0.0,0.0,0.0,44.8,9.2,0.0,23
737314,archiva,archiva-1.4-M2,False,0.0,0.0,2.0,0.0,0.0,41.0,-1.0,0.0,1.0,784.0,23.0,397.0,66.0,1181.0,89.0,7647.84,69.17,529033.62,1.0,1.5,2.75,8.75,0.0,1.0,1.0,0.5,0.0,0.0,0.0,26.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,6.0,1.5,0.0,23
737315,archiva,archiva-1.4-M2,False,0.0,0.0,7.0,0.0,0.0,35.0,-1.0,0.0,1.0,278.0,13.0,162.0,55.0,440.0,68.0,2678.48,19.15,51280.79,1.0,1.0,2.71,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86,1.0,0.0,23
737316,archiva,archiva-1.4-M2,False,1.0,0.0,11.0,0.0,0.0,48.0,0.45,7.0,1.0,194.0,21.0,113.0,38.0,307.0,59.0,1805.97,31.22,56389.08,0.67,1.0,0.83,3.17,0.17,0.0,0.83,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.17,0.0,0.0,0.0,0.0,6.0,1.0,0.0,23
737317,archiva,archiva-1.4-M2,False,0.0,0.0,4.0,0.0,0.0,73.0,-1.0,3.0,1.0,349.0,25.0,211.0,65.0,560.0,90.0,3635.44,40.58,147514.88,0.94,2.12,1.82,13.65,0.94,4.71,1.82,0.0,0.0,0.0,0.47,1.35,2.53,5.65,1.88,0.35,0.0,0.0,0.0,10.94,9.06,0.0,23
737318,archiva,archiva-1.4-M2,False,0.0,0.0,1.0,0.0,0.0,9.0,-1.0,14.0,0.0,43.0,15.0,24.0,18.0,67.0,33.0,337.97,10.0,3379.74,0.0,2.0,2.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,9.0,0.0,23
737319,archiva,archiva-1.4-M2,False,0.0,0.0,4.0,0.0,0.0,52.0,-1.0,8.0,0.0,212.0,25.0,114.0,46.0,326.0,71.0,2004.82,30.98,62105.76,0.5,2.75,3.75,8.5,2.0,0.5,1.5,0.0,0.0,0.25,0.0,2.0,1.0,0.75,1.25,1.0,0.0,0.0,0.0,17.25,9.0,0.0,23
737320,archiva,archiva-1.4-M2,False,1.0,0.0,21.0,0.0,0.0,84.0,0.1,0.0,0.0,334.0,21.0,198.0,47.0,532.0,68.0,3238.53,44.23,143253.28,0.07,1.17,1.1,3.48,0.45,0.0,1.1,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.0,2.55,1.0,0.69,23
737321,archiva,archiva-1.4-M2,False,2.0,0.0,4.0,0.0,0.0,137.0,0.33,9.0,1.0,628.0,30.0,342.0,99.0,970.0,129.0,6800.89,51.82,352409.78,0.2,6.6,4.0,25.2,3.0,4.0,1.4,0.4,2.4,0.0,0.0,4.8,3.0,5.4,0.6,1.8,0.0,0.0,0.0,8.8,3.0,0.0,23
737322,archiva,archiva-1.4-M2,False,6.0,4.0,7.0,0.0,0.0,91.0,0.29,21.0,1.0,538.0,35.0,254.0,84.0,792.0,119.0,5460.7,52.92,288961.81,0.29,2.29,2.86,8.71,1.71,1.57,1.0,0.14,0.14,0.0,0.29,0.14,1.0,1.71,0.29,1.0,0.0,0.0,0.0,20.0,9.0,0.0,23
737323,archiva,archiva-1.4-M2,False,0.0,0.0,2.0,0.0,0.0,12.0,-1.0,0.0,0.0,26.0,9.0,21.0,13.0,47.0,22.0,209.59,7.27,1523.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
737324,archiva,archiva-1.4-M2,False,1.0,1.0,0.0,0.0,0.0,10.0,-1.0,2.0,0.0,58.0,15.0,30.0,22.0,88.0,37.0,458.43,10.23,4688.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
737325,archiva,archiva-1.4-M2,False,0.0,0.0,0.0,4.0,0.0,42.0,-1.0,81.0,1.0,44.0,9.0,39.0,26.0,83.0,35.0,425.73,6.75,2873.68,0.57,0.86,0.0,0.86,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86,0.0,0.0,23
737326,archiva,archiva-1.4-M2,False,3.0,2.0,4.0,0.0,0.0,37.0,0.0,7.0,1.0,114.0,21.0,50.0,25.0,164.0,46.0,905.86,21.0,19023.15,0.33,2.33,0.33,8.33,2.33,1.0,0.33,0.0,1.33,0.0,0.0,0.0,0.67,1.33,0.67,0.33,0.0,0.0,0.0,6.67,1.0,0.0,23
737327,archiva,archiva-1.4-M2,False,0.0,0.0,1.0,0.0,0.0,10.0,-1.0,8.0,1.0,12.0,8.0,10.0,10.0,22.0,18.0,91.74,4.0,366.95,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,23
