,Project,Version,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,index
512810,airavata,airavata-0.11,False,2.0,0.0,7.0,0.0,1.0,31.0,0.0,25.0,1.0,185.0,18.0,124.0,41.0,309.0,59.0,1817.74,27.22,49477.91,0.75,1.0,0.75,3.5,0.75,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,6.25,3.0,0.0,15
512811,airavata,airavata-0.11,False,1.0,0.0,5.0,0.0,1.0,22.0,0.0,42.0,1.0,111.0,14.0,74.0,32.0,185.0,46.0,1021.86,16.19,16541.34,0.33,1.0,1.33,4.0,0.67,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.33,3.67,0.0,15
512812,airavata,airavata-0.11,False,1.0,0.0,5.0,0.0,1.0,22.0,0.0,35.0,1.0,111.0,14.0,74.0,32.0,185.0,46.0,1021.86,16.19,16541.34,0.67,1.0,1.33,4.0,0.67,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,6.33,3.67,0.0,15
512813,airavata,airavata-0.11,False,0.0,0.0,4.0,0.0,0.0,152.0,-1.0,12.0,3.0,1039.0,20.0,528.0,93.0,1567.0,113.0,10687.22,56.77,606758.32,9.0,9.0,5.67,28.0,6.0,0.67,1.67,0.33,0.0,0.0,8.0,0.33,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.67,9.0,0.0,15
512814,airavata,airavata-0.11,False,2.0,0.0,4.0,0.0,1.0,19.0,0.0,35.0,1.0,95.0,16.0,65.0,33.0,160.0,49.0,898.35,15.76,14155.87,0.67,1.0,1.0,3.67,1.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,6.0,3.67,0.0,15
512815,airavata,airavata-0.11,False,0.0,0.0,0.0,4.0,0.0,2.0,-1.0,0.0,0.0,12.0,5.0,15.0,14.0,27.0,19.0,114.69,2.68,307.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
512816,airavata,airavata-0.11,False,44.0,44.0,0.0,0.0,0.0,50.0,-1.0,3.0,0.0,285.0,10.0,191.0,97.0,476.0,107.0,3208.94,9.85,31593.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
512817,airavata,airavata-0.11,False,3.0,3.0,0.0,0.0,0.0,5.0,-1.0,0.0,0.0,285.0,10.0,191.0,97.0,476.0,107.0,3208.94,9.85,31593.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
512818,airavata,airavata-0.11,False,18.0,18.0,0.0,0.0,0.0,20.0,-1.0,2.0,0.0,285.0,10.0,191.0,97.0,476.0,107.0,3208.94,9.85,31593.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
512819,airavata,airavata-0.11,False,1.0,0.0,3.0,0.0,0.0,15.0,1.0,0.0,0.0,41.0,13.0,31.0,18.0,72.0,31.0,356.7,11.19,3993.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
