,Project,Version,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,index
381581,calcite,calcite-1.17.0,False,3.0,0.0,3.0,0.0,0.0,37.0,0.5,0.0,6.0,182.0,23.0,141.0,43.0,323.0,66.0,1952.34,37.71,73621.35,2.67,1.67,2.0,7.67,0.33,0.0,2.0,0.0,0.33,0.0,0.0,1.33,2.0,0.67,0.0,0.33,0.0,0.0,0.0,7.0,0.67,0.0,51
381582,calcite,calcite-1.17.0,False,5.0,0.0,3.0,0.0,0.0,59.0,0.4,1.0,6.0,269.0,29.0,200.0,63.0,469.0,92.0,3059.55,46.03,140836.45,3.0,2.75,2.5,10.75,0.25,0.0,2.25,0.0,0.5,0.0,0.0,1.5,2.0,1.0,0.25,0.75,0.0,0.0,0.0,8.25,1.0,0.0,51
381583,calcite,calcite-1.17.0,False,5.0,0.0,5.0,0.0,0.0,118.0,0.0,1.0,18.0,720.0,37.0,555.0,155.0,1275.0,192.0,9670.83,66.24,640614.31,3.67,2.33,2.33,9.67,0.83,0.5,1.0,0.17,0.5,0.0,0.17,1.67,2.33,0.5,0.67,0.5,0.17,0.0,0.0,9.0,4.0,0.0,51
381584,calcite,calcite-1.17.0,False,5.0,0.0,5.0,0.0,0.0,80.0,0.29,0.0,24.0,540.0,27.0,457.0,143.0,997.0,170.0,7387.16,43.14,318707.0,2.75,2.25,3.25,8.5,0.75,0.25,2.5,0.25,0.25,0.0,0.0,1.75,1.0,1.0,0.0,0.75,0.0,0.0,0.0,9.5,0.75,0.0,51
381585,calcite,calcite-1.17.0,False,1.0,0.0,2.0,0.0,1.0,21.0,1.0,1.0,5.0,540.0,27.0,457.0,143.0,997.0,170.0,7387.16,43.14,318707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
381586,calcite,calcite-1.17.0,False,2.0,0.0,3.0,0.0,0.0,41.0,0.0,0.0,11.0,280.0,26.0,239.0,80.0,519.0,106.0,3491.79,38.84,135612.42,2.5,2.0,2.0,8.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,11.0,0.5,0.0,51
381587,calcite,calcite-1.17.0,False,4.0,0.0,3.0,0.0,0.0,60.0,0.0,0.0,17.0,428.0,27.0,358.0,114.0,786.0,141.0,5611.69,42.39,237906.01,3.5,2.5,4.5,12.0,0.5,0.5,1.5,0.5,0.5,0.0,0.0,3.5,2.0,0.5,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,51
381588,calcite,calcite-1.17.0,False,1.0,0.0,1.0,0.0,1.0,25.0,1.0,0.0,9.0,162.0,20.0,147.0,56.0,309.0,76.0,1930.61,26.25,50678.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
381589,calcite,calcite-1.17.0,False,3.0,0.0,3.0,0.0,0.0,41.0,0.0,0.0,8.0,256.0,26.0,214.0,76.0,470.0,102.0,3136.04,36.61,114795.57,2.0,2.0,1.0,8.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,8.5,0.5,0.0,51
381590,calcite,calcite-1.17.0,False,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,3.0,58.0,14.0,60.0,26.0,118.0,40.0,627.99,16.15,10144.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
